date,workout_number,duration,set_order,weight,reps,distance,seconds,notes,workout_notes,rpe,exercise_id
2021-10-17 12:06:06,Midday Workout,1h 23m,3,85.0,10,0,0,,,,23
2021-10-17 12:06:06,Midday Workout,1h 23m,1,32.5,12,0,0,,,,25
2021-10-17 12:06:06,Midday Workout,1h 23m,2,32.5,12,0,0,,,,25
2021-10-17 12:06:06,Midday Workout,1h 23m,3,32.5,11,0,0,,,,25
2021-10-17 12:06:06,Midday Workout,1h 23m,1,50.0,9,0,0,,,,42
2021-10-17 12:06:06,Midday Workout,1h 23m,2,50.0,9,0,0,,,,42
2021-10-17 12:06:06,Midday Workout,1h 23m,3,50.0,9,0,0,,,,42
2021-10-17 12:06:06,Midday Workout,1h 23m,1,22.5,10,0,0,,,,48
2021-10-17 12:06:06,Midday Workout,1h 23m,2,22.5,10,0,0,,,,48
2021-10-17 12:06:06,Midday Workout,1h 23m,3,22.5,9,0,0,,,,48
2021-10-17 12:06:06,Midday Workout,1h 23m,1,24.0,10,0,0,,,,26
2021-10-17 12:06:06,Midday Workout,1h 23m,2,12.0,13,0,0,,,,26
2021-10-17 12:06:06,Midday Workout,1h 23m,3,12.0,13,0,0,,,,26
2021-10-17 12:06:06,Midday Workout,1h 23m,1,25.0,12,0,0,,,,27
2021-10-17 12:06:06,Midday Workout,1h 23m,2,25.0,11,0,0,,,,27
2021-10-17 12:06:06,Midday Workout,1h 23m,3,25.0,11,0,0,,,,27
2021-10-17 12:06:06,Midday Workout,1h 23m,1,10.0,8,0,0,,,,52
2021-10-17 12:06:06,Midday Workout,1h 23m,2,10.0,8,0,0,,,,52
2021-10-17 12:06:06,Midday Workout,1h 23m,3,10.0,8,0,0,,,,52
2021-10-18 10:07:41,Morning Workout,1h 11m,1,85.0,10,0,0,,,,35
2021-10-18 10:07:41,Morning Workout,1h 11m,2,85.0,11,0,0,,,,35
2021-10-18 10:07:41,Morning Workout,1h 11m,3,85.0,10,0,0,,,,35
2021-10-18 10:07:41,Morning Workout,1h 11m,4,85.0,10,0,0,,,,35
2021-10-18 10:07:41,Morning Workout,1h 11m,1,70.0,10,0,0,,,,37
2021-10-18 10:07:41,Morning Workout,1h 11m,2,70.0,9,0,0,,,,37
2021-10-18 10:07:41,Morning Workout,1h 11m,3,70.0,9,0,0,,,,37
2021-10-18 10:07:41,Morning Workout,1h 11m,1,57.5,10,0,0,,,,46
2021-10-18 10:07:41,Morning Workout,1h 11m,2,57.5,10,0,0,,,,46
2021-10-18 10:07:41,Morning Workout,1h 11m,3,57.5,10,0,0,,,,46
2021-10-18 10:07:41,Morning Workout,1h 11m,1,70.0,11,0,0,,,,53
2021-10-18 10:07:41,Morning Workout,1h 11m,2,70.0,10,0,0,,,,53
2021-10-18 10:07:41,Morning Workout,1h 11m,3,70.0,10,0,0,,,,53
2021-10-18 10:07:41,Morning Workout,1h 11m,1,25.0,15,0,0,,,,50
2021-10-18 10:07:41,Morning Workout,1h 11m,2,25.0,15,0,0,,,,50
2021-10-18 10:07:41,Morning Workout,1h 11m,3,25.0,15,0,0,,,,50
2021-10-18 10:07:41,Morning Workout,1h 11m,1,17.5,12,0,0,,,,38
2021-10-18 10:07:41,Morning Workout,1h 11m,2,17.5,12,0,0,,,,38
2021-10-18 10:07:41,Morning Workout,1h 11m,3,17.5,10,0,0,,,,38
2021-10-18 10:07:41,Morning Workout,1h 11m,1,30.0,12,0,0,,,,39
2021-10-18 10:07:41,Morning Workout,1h 11m,2,30.0,12,0,0,,,,39
2021-10-20 10:05:00,Morning Workout,1h 28m,1,125.0,11,0,0,,,,1
2021-10-20 10:05:00,Morning Workout,1h 28m,2,125.0,11,0,0,,,,1
2021-10-20 10:05:00,Morning Workout,1h 28m,3,125.0,9,0,0,,,,1
2021-10-20 10:05:00,Morning Workout,1h 28m,4,125.0,8,0,0,,,,1
2021-10-20 10:05:00,Morning Workout,1h 28m,1,22.5,12,0,0,,,,2
2021-10-20 10:05:00,Morning Workout,1h 28m,2,22.5,12,0,0,,,,2
2021-10-20 10:05:00,Morning Workout,1h 28m,3,22.5,12,0,0,,,,2
2021-10-20 10:05:00,Morning Workout,1h 28m,1,105.0,12,0,0,,,,20
2021-10-20 10:05:00,Morning Workout,1h 28m,2,105.0,12,0,0,,,,20
2021-10-20 10:05:00,Morning Workout,1h 28m,3,105.0,10,0,0,,,,20
2021-10-20 10:05:00,Morning Workout,1h 28m,1,25.0,12,0,0,,,,47
2021-10-20 10:05:00,Morning Workout,1h 28m,2,25.0,12,0,0,,,,47
2021-10-20 10:05:00,Morning Workout,1h 28m,3,25.0,12,0,0,,,,47
2021-10-20 10:05:00,Morning Workout,1h 28m,1,70.0,15,0,0,,,,3
2021-10-20 10:05:00,Morning Workout,1h 28m,2,70.0,15,0,0,,,,3
2021-10-20 10:05:00,Morning Workout,1h 28m,3,70.0,15,0,0,,,,3
2021-10-20 10:05:00,Morning Workout,1h 28m,1,85.0,15,0,0,,,,4
2021-10-20 10:05:00,Morning Workout,1h 28m,2,100.0,15,0,0,,,,4
2021-10-20 10:05:00,Morning Workout,1h 28m,3,100.0,13,0,0,,,,4
2021-10-21 13:44:48,Midday Workout,1h 10m,1,95.0,12,0,0,,,,5
2021-10-21 13:44:48,Midday Workout,1h 10m,2,95.0,12,0,0,,,,5
2021-10-21 13:44:48,Midday Workout,1h 10m,3,95.0,10,0,0,,,,5
2021-10-21 13:44:48,Midday Workout,1h 10m,4,95.0,10,0,0,,,,5
2021-10-21 13:44:48,Midday Workout,1h 10m,1,22.5,8,0,0,,,,48
2021-10-21 13:44:48,Midday Workout,1h 10m,2,22.5,7,0,0,,,,48
2021-10-21 13:44:48,Midday Workout,1h 10m,3,22.5,7,0,0,,,,48
2021-10-21 13:44:48,Midday Workout,1h 10m,1,27.5,10,0,0,,,,32
2021-10-21 13:44:48,Midday Workout,1h 10m,2,27.5,9,0,0,,,,32
2021-10-21 13:44:48,Midday Workout,1h 10m,3,27.5,10,0,0,,,,32
2021-10-21 13:44:48,Midday Workout,1h 10m,1,24.0,10,0,0,,,,8
2021-10-21 13:44:48,Midday Workout,1h 10m,2,24.0,10,0,0,,,,8
2021-10-21 13:44:48,Midday Workout,1h 10m,3,24.0,10,0,0,,,,8
2021-10-21 13:44:48,Midday Workout,1h 10m,1,10.0,15,0,0,,,,10
2021-10-21 13:44:48,Midday Workout,1h 10m,2,10.0,15,0,0,,,,10
2021-10-21 13:44:48,Midday Workout,1h 10m,3,10.0,15,0,0,,,,10
2021-10-21 13:44:48,Midday Workout,1h 10m,1,10.0,12,0,0,,,,44
2021-10-21 13:44:48,Midday Workout,1h 10m,2,10.0,12,0,0,,,,44
2021-10-21 13:44:48,Midday Workout,1h 10m,3,10.0,12,0,0,,,,44
2021-10-21 13:44:48,Midday Workout,1h 10m,1,10.0,10,0,0,,,,52
2021-10-21 13:44:48,Midday Workout,1h 10m,2,10.0,10,0,0,,,,52
2021-10-22 10:41:40,Morning Workout,59m,1,85.0,12,0,0,,,,54
2021-10-22 10:41:40,Morning Workout,59m,2,85.0,12,0,0,,,,54
2021-10-22 10:41:40,Morning Workout,59m,3,85.0,12,0,0,,,,54
2021-10-22 10:41:40,Morning Workout,59m,4,85.0,10,0,0,,,,54
2021-10-22 10:41:40,Morning Workout,59m,1,35.0,10,0,0,,,,55
2021-10-22 10:41:40,Morning Workout,59m,2,35.0,10,0,0,,,,55
2021-10-22 10:41:40,Morning Workout,59m,3,35.0,10,0,0,,,,55
2021-10-22 10:41:40,Morning Workout,59m,1,74.99999999999999,12,0,0,,,,53
2021-10-22 10:41:40,Morning Workout,59m,2,74.99999999999999,12,0,0,,,,53
2021-10-22 10:41:40,Morning Workout,59m,3,74.99999999999999,12,0,0,,,,53
2021-10-23 11:03:00,Morning Workout,1h 11m,1,190.0,12,0,0,,,,19
2021-10-23 11:03:00,Morning Workout,1h 11m,2,190.0,13,0,0,,,,19
2021-10-23 11:03:00,Morning Workout,1h 11m,3,190.0,15,0,0,,,,19
2021-10-23 11:03:00,Morning Workout,1h 11m,4,190.0,15,0,0,,,,19
2021-10-23 11:03:00,Morning Workout,1h 11m,1,190.0,10,0,0,,,,56
2021-10-23 11:03:00,Morning Workout,1h 11m,2,190.0,10,0,0,,,,56
2021-10-23 11:03:00,Morning Workout,1h 11m,3,190.0,10,0,0,,,,56
2021-10-23 11:03:00,Morning Workout,1h 11m,4,190.0,10,0,0,,,,56
2021-10-23 11:03:00,Morning Workout,1h 11m,1,42.5,12,0,0,,,,29
2021-10-23 11:03:00,Morning Workout,1h 11m,2,42.5,12,0,0,,,,29
2021-10-23 11:03:00,Morning Workout,1h 11m,3,42.5,10,0,0,,,,29
2021-10-23 11:03:00,Morning Workout,1h 11m,1,32.5,20,0,0,,,,21
2021-10-23 11:03:00,Morning Workout,1h 11m,2,32.5,20,0,0,,,,21
2021-10-23 11:03:00,Morning Workout,1h 11m,3,32.5,15,0,0,,,,21
2021-10-23 11:03:00,Morning Workout,1h 11m,1,90.0,17,0,0,,,,3
2021-10-23 11:03:00,Morning Workout,1h 11m,2,100.0,15,0,0,,,,3
2021-10-23 11:03:00,Morning Workout,1h 11m,3,100.0,15,0,0,,,,3
2021-10-23 11:03:00,Morning Workout,1h 11m,4,60.0,11,0,0,,,,3
2021-10-23 11:03:00,Morning Workout,1h 11m,5,30.0,11,0,0,,,,3
2021-10-23 11:03:00,Morning Workout,1h 11m,1,55.0,12,0,0,,,,4
2021-10-23 11:03:00,Morning Workout,1h 11m,2,55.0,12,0,0,,,,4
2021-10-23 11:03:00,Morning Workout,1h 11m,3,55.0,12,0,0,,,,4
2021-10-23 11:03:00,Morning Workout,1h 11m,4,40.0,11,0,0,,,,4
2021-10-23 11:03:00,Morning Workout,1h 11m,5,20.0,11,0,0,,,,4
2021-10-24 11:04:05,Morning Workout,1h 13m,1,85.0,10,0,0,,,,23
2021-10-24 11:04:05,Morning Workout,1h 13m,2,85.0,11,0,0,,,,23
2021-10-24 11:04:05,Morning Workout,1h 13m,3,85.0,10,0,0,,,,23
2021-10-24 11:04:05,Morning Workout,1h 13m,1,50.0,9,0,0,,,,42
2021-10-24 11:04:05,Morning Workout,1h 13m,2,50.0,9,0,0,,,,42
2021-10-24 11:04:05,Morning Workout,1h 13m,3,50.0,9,0,0,,,,42
2021-10-24 11:04:05,Morning Workout,1h 13m,1,32.5,12,0,0,,,,25
2021-10-24 11:04:05,Morning Workout,1h 13m,2,32.5,12,0,0,,,,25
2021-10-24 11:04:05,Morning Workout,1h 13m,3,32.5,11,0,0,,,,25
2021-10-24 11:04:05,Morning Workout,1h 13m,1,25.0,13,0,0,,,,6
2021-10-24 11:04:05,Morning Workout,1h 13m,2,25.0,12,0,0,,,,6
2021-10-24 11:04:05,Morning Workout,1h 13m,3,25.0,10,0,0,,,,6
2021-10-24 11:04:05,Morning Workout,1h 13m,1,10.0,15,0,0,,,,10
2021-10-24 11:04:05,Morning Workout,1h 13m,2,10.0,15,0,0,,,,10
2021-10-24 11:04:05,Morning Workout,1h 13m,3,10.0,15,0,0,,,,10
2021-10-24 11:04:05,Morning Workout,1h 13m,1,10.0,15,0,0,,,,44
2021-10-24 11:04:05,Morning Workout,1h 13m,2,10.0,15,0,0,,,,44
2021-10-24 11:04:05,Morning Workout,1h 13m,3,10.0,15,0,0,,,,44
2021-10-24 11:04:05,Morning Workout,1h 13m,1,10.0,10,0,0,,,,52
2021-10-24 11:04:05,Morning Workout,1h 13m,2,10.0,10,0,0,,,,52
2021-10-27 10:10:00,Morning Workout,1h 20m,1,125.0,12,0,0,,,,1
2021-10-27 10:10:00,Morning Workout,1h 20m,2,125.0,12,0,0,,,,1
2021-10-27 10:10:00,Morning Workout,1h 20m,3,125.0,12,0,0,,,,1
2021-10-27 10:10:00,Morning Workout,1h 20m,4,125.0,10,0,0,,,,1
2021-10-27 10:10:00,Morning Workout,1h 20m,1,105.0,10,0,0,,,,20
2021-10-27 10:10:00,Morning Workout,1h 20m,2,105.0,10,0,0,,,,20
2021-10-27 10:10:00,Morning Workout,1h 20m,3,105.0,10,0,0,,,,20
2021-10-27 10:10:00,Morning Workout,1h 20m,1,22.5,12,0,0,,,,2
2021-10-27 10:10:00,Morning Workout,1h 20m,2,22.5,12,0,0,,,,2
2021-10-27 10:10:00,Morning Workout,1h 20m,3,22.5,12,0,0,,,,2
2021-10-27 10:10:00,Morning Workout,1h 20m,1,100.0,12,0,0,,,,4
2021-10-27 10:10:00,Morning Workout,1h 20m,2,100.0,12,0,0,,,,4
2021-10-27 10:10:00,Morning Workout,1h 20m,3,100.0,12,0,0,,,,4
2021-10-27 10:10:00,Morning Workout,1h 20m,1,85.0,13,0,0,,,,3
2021-10-27 10:10:00,Morning Workout,1h 20m,2,85.0,12,0,0,,,,3
2021-10-28 17:37:00,Afternoon Workout,1h 15m,1,100.0,10,0,0,,,,5
2021-10-28 17:37:00,Afternoon Workout,1h 15m,2,100.0,10,0,0,,,,5
2021-10-28 17:37:00,Afternoon Workout,1h 15m,3,100.0,8,0,0,,,,5
2021-10-28 17:37:00,Afternoon Workout,1h 15m,4,100.0,6,0,0,,,,5
2021-10-28 17:37:00,Afternoon Workout,1h 15m,1,27.5,12,0,0,,,,32
2021-10-28 17:37:00,Afternoon Workout,1h 15m,2,27.5,12,0,0,,,,32
2021-10-28 17:37:00,Afternoon Workout,1h 15m,3,27.5,10,0,0,,,,32
2021-10-28 17:37:00,Afternoon Workout,1h 15m,1,22.5,10,0,0,,,,48
2021-10-28 17:37:00,Afternoon Workout,1h 15m,2,22.5,10,0,0,,,,48
2021-10-28 17:37:00,Afternoon Workout,1h 15m,3,22.5,10,0,0,,,,48
2021-10-28 17:37:00,Afternoon Workout,1h 15m,1,50.0,12,0,0,,,,34
2021-10-28 17:37:00,Afternoon Workout,1h 15m,2,50.0,12,0,0,,,,34
2021-10-28 17:37:00,Afternoon Workout,1h 15m,3,50.0,8,0,0,,,,34
2021-10-28 17:37:00,Afternoon Workout,1h 15m,1,24.0,12,0,0,,,,49
2021-10-28 17:37:00,Afternoon Workout,1h 15m,2,24.0,12,0,0,,,,49
2021-10-28 17:37:00,Afternoon Workout,1h 15m,3,24.0,12,0,0,,,,49
2021-10-28 17:37:00,Afternoon Workout,1h 15m,1,10.0,17,0,0,,,,10
2021-10-28 17:37:00,Afternoon Workout,1h 15m,2,10.0,13,0,0,,,,10
2021-10-28 17:37:00,Afternoon Workout,1h 15m,3,10.0,12,0,0,,,,10
2021-10-28 17:37:00,Afternoon Workout,1h 15m,1,7.5,12,0,0,,,,52
2021-10-28 17:37:00,Afternoon Workout,1h 15m,2,7.5,12,0,0,,,,52
2021-10-28 17:37:00,Afternoon Workout,1h 15m,3,7.5,12,0,0,,,,52
2021-10-29 10:16:51,Morning Workout,1h 13m,1,85.0,10,0,0,,,,35
2021-10-29 10:16:51,Morning Workout,1h 13m,2,85.0,10,0,0,,,,35
2021-10-29 10:16:51,Morning Workout,1h 13m,3,85.0,10,0,0,,,,35
2021-10-29 10:16:51,Morning Workout,1h 13m,4,85.0,10,0,0,,,,35
2021-10-29 10:16:51,Morning Workout,1h 13m,1,55.0,10,0,0,,,,46
2021-10-29 10:16:51,Morning Workout,1h 13m,2,55.0,10,0,0,,,,46
2021-10-29 10:16:51,Morning Workout,1h 13m,3,55.0,10,0,0,,,,46
2021-10-29 10:16:51,Morning Workout,1h 13m,1,70.0,10,0,0,,,,37
2021-10-29 10:16:51,Morning Workout,1h 13m,2,70.0,9,0,0,,,,37
2021-10-29 10:16:51,Morning Workout,1h 13m,3,70.0,9,0,0,,,,37
2021-10-29 10:16:51,Morning Workout,1h 13m,1,27.5,14,0,0,,,,50
2021-10-29 10:16:51,Morning Workout,1h 13m,2,27.5,12,0,0,,,,50
2021-10-29 10:16:51,Morning Workout,1h 13m,3,27.5,11,0,0,,,,50
2021-10-29 10:16:51,Morning Workout,1h 13m,1,35.0,13,0,0,,,,39
2021-10-29 10:16:51,Morning Workout,1h 13m,2,35.0,12,0,0,,,,39
2021-10-29 10:16:51,Morning Workout,1h 13m,3,35.0,10,0,0,,,,39
2021-10-30 10:35:30,Morning Workout,1h 23m,1,165.0,6,0,0,,,,40
2021-10-30 10:35:30,Morning Workout,1h 23m,2,165.0,6,0,0,,,,40
2021-10-30 10:35:30,Morning Workout,1h 23m,3,165.0,6,0,0,,,,40
2021-10-30 10:35:30,Morning Workout,1h 23m,4,165.0,6,0,0,,,,40
2021-10-30 10:35:30,Morning Workout,1h 23m,1,90.0,13,0,0,,,,57
2021-10-30 10:35:30,Morning Workout,1h 23m,2,90.0,15,0,0,,,,57
2021-10-30 10:35:30,Morning Workout,1h 23m,3,90.0,13,0,0,,,,57
2021-10-30 10:35:30,Morning Workout,1h 23m,1,42.5,10,0,0,,,,29
2021-10-30 10:35:30,Morning Workout,1h 23m,2,42.5,10,0,0,,,,29
2021-10-30 10:35:30,Morning Workout,1h 23m,3,42.5,10,0,0,,,,29
2021-10-30 10:35:30,Morning Workout,1h 23m,1,40.0,12,0,0,,,,3
2021-10-30 10:35:30,Morning Workout,1h 23m,2,40.0,12,0,0,,,,3
2021-10-30 10:35:30,Morning Workout,1h 23m,3,40.0,12,0,0,,,,3
2021-10-30 10:35:30,Morning Workout,1h 23m,4,25.0,4,0,0,,,,3
2021-10-30 10:35:30,Morning Workout,1h 23m,1,40.0,15,0,0,,,,4
2021-10-30 10:35:30,Morning Workout,1h 23m,2,40.0,15,0,0,,,,4
2021-10-30 10:35:30,Morning Workout,1h 23m,3,40.0,12,0,0,,,,4
2021-10-30 10:35:30,Morning Workout,1h 23m,1,60.0,15,0,0,,,,51
2021-10-30 10:35:30,Morning Workout,1h 23m,2,60.0,15,0,0,,,,51
2021-10-30 10:35:30,Morning Workout,1h 23m,3,60.0,15,0,0,,,,51
2021-10-30 10:35:30,Morning Workout,1h 23m,1,25.0,15,0,0,,,,47
2021-10-30 10:35:30,Morning Workout,1h 23m,2,25.0,15,0,0,,,,47
2021-10-30 10:35:30,Morning Workout,1h 23m,3,25.0,12,0,0,,,,47
2021-10-31 12:04:46,Midday Workout,1h 22m,1,85.0,12,0,0,,,,23
2021-10-31 12:04:46,Midday Workout,1h 22m,2,85.0,11,0,0,,,,23
2021-10-31 12:04:46,Midday Workout,1h 22m,3,85.0,8,0,0,,,,23
2021-10-31 12:04:46,Midday Workout,1h 22m,1,50.0,8,0,0,,,,42
2021-10-31 12:04:46,Midday Workout,1h 22m,2,50.0,10,0,0,,,,42
2021-10-31 12:04:46,Midday Workout,1h 22m,3,50.0,10,0,0,,,,42
2021-10-31 12:04:46,Midday Workout,1h 22m,1,32.5,12,0,0,,,,25
2021-10-31 12:04:46,Midday Workout,1h 22m,2,32.5,12,0,0,,,,25
2021-10-31 12:04:46,Midday Workout,1h 22m,3,32.5,12,0,0,,,,25
2021-10-31 12:04:46,Midday Workout,1h 22m,1,22.5,10,0,0,,,,24
2021-10-31 12:04:46,Midday Workout,1h 22m,2,22.5,10,0,0,,,,24
2021-10-31 12:04:46,Midday Workout,1h 22m,3,22.5,10,0,0,,,,24
2021-10-31 12:04:46,Midday Workout,1h 22m,1,12.0,12,0,0,,,,26
2021-10-31 12:04:46,Midday Workout,1h 22m,2,12.0,12,0,0,,,,26
2021-10-31 12:04:46,Midday Workout,1h 22m,3,12.0,12,0,0,,,,26
2021-10-31 12:04:46,Midday Workout,1h 22m,1,10.0,12,0,0,,,,10
2021-10-31 12:04:46,Midday Workout,1h 22m,2,10.0,12,0,0,,,,10
2021-10-31 12:04:46,Midday Workout,1h 22m,3,10.0,12,0,0,,,,10
2021-10-31 12:04:46,Midday Workout,1h 22m,1,10.0,12,0,0,,,,44
2021-10-31 12:04:46,Midday Workout,1h 22m,2,10.0,11,0,0,,,,44
2021-10-31 12:04:46,Midday Workout,1h 22m,3,10.0,10,0,0,,,,44
2021-10-31 12:04:46,Midday Workout,1h 22m,1,7.5,12,0,0,,,,52
2021-10-31 12:04:46,Midday Workout,1h 22m,2,7.5,15,0,0,,,,52
2021-10-31 12:04:46,Midday Workout,1h 22m,3,7.5,11,0,0,,,,52
2021-11-01 10:16:26,Morning Workout,1h 3m,1,0.0,8,0,0,,,,13
2021-11-01 10:16:26,Morning Workout,1h 3m,2,0.0,8,0,0,,,,13
2021-11-01 10:16:26,Morning Workout,1h 3m,3,0.0,8,0,0,,,,13
2021-11-01 10:16:26,Morning Workout,1h 3m,4,0.0,6,0,0,,,,13
2021-11-01 10:16:26,Morning Workout,1h 3m,1,65.0,12,0,0,,,,58
2021-11-01 10:16:26,Morning Workout,1h 3m,2,65.0,12,0,0,,,,58
2021-11-01 10:16:26,Morning Workout,1h 3m,3,65.0,12,0,0,,,,58
2021-11-01 10:16:26,Morning Workout,1h 3m,1,60.0,12,0,0,,,,53
2021-11-01 10:16:26,Morning Workout,1h 3m,2,60.0,12,0,0,,,,53
2021-11-01 10:16:26,Morning Workout,1h 3m,3,60.0,12,0,0,,,,53
2021-11-01 10:16:26,Morning Workout,1h 3m,1,27.5,14,0,0,,,,50
2021-11-01 10:16:26,Morning Workout,1h 3m,2,27.5,14,0,0,,,,50
2021-11-01 10:16:26,Morning Workout,1h 3m,3,27.5,13,0,0,,,,50
2021-11-01 10:16:26,Morning Workout,1h 3m,1,17.5,12,0,0,,,,38
2021-11-01 10:16:26,Morning Workout,1h 3m,2,17.5,12,0,0,,,,38
2021-11-01 10:16:26,Morning Workout,1h 3m,3,17.5,10,0,0,,,,38
2021-11-01 10:16:26,Morning Workout,1h 3m,1,17.5,8,0,0,,,,59
2021-11-01 10:16:26,Morning Workout,1h 3m,2,17.5,8,0,0,,,,59
2021-11-01 10:16:26,Morning Workout,1h 3m,3,17.5,8,0,0,,,,59
2021-11-03 10:08:02,Morning Workout,1h 30m,1,130.0,10,0,0,,,,1
2021-11-03 10:08:02,Morning Workout,1h 30m,2,130.0,10,0,0,,,,1
2021-11-03 10:08:02,Morning Workout,1h 30m,3,130.0,8,0,0,,,,1
2021-11-03 10:08:02,Morning Workout,1h 30m,4,130.0,8,0,0,,,,1
2021-11-03 10:08:02,Morning Workout,1h 30m,1,105.0,12,0,0,,,,20
2021-11-03 10:08:02,Morning Workout,1h 30m,2,105.0,12,0,0,,,,20
2021-11-03 10:08:02,Morning Workout,1h 30m,3,105.0,12,0,0,,,,20
2021-11-03 10:08:02,Morning Workout,1h 30m,1,25.0,10,0,0,,,,2
2021-11-03 10:08:02,Morning Workout,1h 30m,2,25.0,10,0,0,,,,2
2021-11-03 10:08:02,Morning Workout,1h 30m,3,25.0,10,0,0,,,,2
2021-11-03 10:08:02,Morning Workout,1h 30m,1,40.0,12,0,0,,,,3
2021-11-03 10:08:02,Morning Workout,1h 30m,1,40.0,15,0,0,,,,4
2021-11-03 10:08:02,Morning Workout,1h 30m,2,40.0,15,0,0,,,,4
2021-11-03 10:08:02,Morning Workout,1h 30m,3,40.0,12,0,0,,,,4
2021-11-03 10:08:02,Morning Workout,1h 30m,1,60.0,15,0,0,,,,51
2021-11-03 10:08:02,Morning Workout,1h 30m,2,60.0,15,0,0,,,,51
2021-11-03 10:08:02,Morning Workout,1h 30m,3,60.0,15,0,0,,,,51
2021-11-04 16:43:07,Afternoon Workout,1h 17m,1,100.0,12,0,0,,,,5
2021-11-04 16:43:07,Afternoon Workout,1h 17m,2,100.0,10,0,0,,,,5
2021-11-04 16:43:07,Afternoon Workout,1h 17m,3,100.0,10,0,0,,,,5
2021-11-04 16:43:07,Afternoon Workout,1h 17m,4,100.0,7,0,0,,,,5
2021-11-04 16:43:07,Afternoon Workout,1h 17m,1,30.0,11,0,0,,,,32
2021-11-04 16:43:07,Afternoon Workout,1h 17m,2,30.0,11,0,0,,,,32
2021-11-04 16:43:07,Afternoon Workout,1h 17m,3,30.0,225,0,0,,,,32
2021-11-04 16:43:07,Afternoon Workout,1h 17m,1,22.5,12,0,0,,,,48
2021-11-04 16:43:07,Afternoon Workout,1h 17m,2,22.5,10,0,0,,,,48
2021-11-04 16:43:07,Afternoon Workout,1h 17m,3,22.5,10,0,0,,,,48
2021-11-04 16:43:07,Afternoon Workout,1h 17m,1,10.0,12,0,0,,,,49
2021-11-04 16:43:07,Afternoon Workout,1h 17m,2,12.5,15,0,0,,,,49
2021-11-04 16:43:07,Afternoon Workout,1h 17m,3,12.5,13,0,0,,,,49
2021-11-04 16:43:07,Afternoon Workout,1h 17m,1,12.5,12,0,0,,,,10
2021-11-04 16:43:07,Afternoon Workout,1h 17m,2,12.5,13,0,0,,,,10
2021-11-04 16:43:07,Afternoon Workout,1h 17m,3,12.5,13,0,0,,,,10
2021-11-04 16:43:07,Afternoon Workout,1h 17m,1,12.5,12,0,0,,,,44
2021-11-04 16:43:07,Afternoon Workout,1h 17m,2,12.5,9,0,0,,,,44
2021-11-04 16:43:07,Afternoon Workout,1h 17m,3,12.5,8,0,0,,,,44
2021-11-04 16:43:07,Afternoon Workout,1h 17m,1,7.5,13,0,0,,,,52
2021-11-04 16:43:07,Afternoon Workout,1h 17m,2,7.5,12,0,0,,,,52
2021-11-04 16:43:07,Afternoon Workout,1h 17m,3,7.5,11,0,0,,,,52
2021-11-05 11:10:56,Morning Workout,1h 1m,1,35.0,10,0,0,,,,45
2021-11-05 11:10:56,Morning Workout,1h 1m,2,35.0,10,0,0,,,,45
2021-11-05 11:10:56,Morning Workout,1h 1m,3,35.0,10,0,0,,,,45
2021-11-05 11:10:56,Morning Workout,1h 1m,1,65.0,12,0,0,,,,36
2021-11-05 11:10:56,Morning Workout,1h 1m,2,65.0,10,0,0,,,,36
2021-11-05 11:10:56,Morning Workout,1h 1m,3,65.0,10,0,0,,,,36
2021-11-05 11:10:56,Morning Workout,1h 1m,1,72.5,10,0,0,,,,37
2021-11-05 11:10:56,Morning Workout,1h 1m,2,72.5,10,0,0,,,,37
2021-11-05 11:10:56,Morning Workout,1h 1m,3,72.5,10,0,0,,,,37
2021-11-05 11:10:56,Morning Workout,1h 1m,1,27.5,15,0,0,,,,50
2021-11-05 11:10:56,Morning Workout,1h 1m,2,27.5,15,0,0,,,,50
2021-11-05 11:10:56,Morning Workout,1h 1m,3,27.5,13,0,0,,,,50
2021-11-05 11:10:56,Morning Workout,1h 1m,1,17.5,14,0,0,,,,60
2021-11-05 11:10:56,Morning Workout,1h 1m,2,17.5,13,0,0,,,,60
2021-11-05 11:10:56,Morning Workout,1h 1m,3,17.5,10,0,0,,,,60
2021-11-05 11:10:56,Morning Workout,1h 1m,1,17.5,9,0,0,,,,59
2021-11-05 11:10:56,Morning Workout,1h 1m,2,17.5,9,0,0,,,,59
2021-11-05 11:10:56,Morning Workout,1h 1m,3,17.5,9,0,0,,,,59
2021-11-06 11:30:12,Morning Workout,1h,1,170.0,6,0,0,,,,40
2021-11-06 11:30:12,Morning Workout,1h,2,170.0,6,0,0,,,,40
2021-11-06 11:30:12,Morning Workout,1h,3,170.0,6,0,0,,,,40
2021-11-06 11:30:12,Morning Workout,1h,4,170.0,6,0,0,,,,40
2021-11-06 11:30:12,Morning Workout,1h,1,42.5,10,0,0,,,,29
2021-11-06 11:30:12,Morning Workout,1h,2,42.5,10,0,0,,,,29
2021-11-06 11:30:12,Morning Workout,1h,3,42.5,10,0,0,,,,29
2021-11-06 11:30:12,Morning Workout,1h,1,115.0,12,0,0,,,,57
2021-11-06 11:30:12,Morning Workout,1h,2,115.0,12,0,0,,,,57
2021-11-06 11:30:12,Morning Workout,1h,3,115.0,12,0,0,,,,57
2021-11-06 11:30:12,Morning Workout,1h,1,25.0,15,0,0,,,,47
2021-11-06 11:30:12,Morning Workout,1h,2,25.0,15,0,0,,,,47
2021-11-06 11:30:12,Morning Workout,1h,3,25.0,12,0,0,,,,47
